customer_id,recencia_dias,frecuencia_compras,ticket_promedio,total_gastado,antiguedad_dias,score_satisfaccion,n_categorias,usa_app,n_tickets_soporte,region,canal_adquisicion,churn,segmento_latente,segmento_id,segmento_nombre,churn_prob,accion
C01325,8,1,102.49,107.79,1796,3.2,1,0,0,Lima,Social,0,new,4,Nuevos,0.054,✅ Programa de fidelización estándar
C01326,10,20,308.08,6529.45,1733,4.5,5,1,0,Lima,Email,0,champion,0,Champions,0.062,✅ Programa de fidelización estándar
C01327,2,2,134.22,222.01,1068,4.1,5,1,1,Trujillo,Orgánico,0,new,4,Nuevos,0.441,📧 Newsletter personalizado + recomendaciones
C01328,23,18,320.07,4926.22,1507,4.6,5,1,0,Arequipa,Paid Search,0,champion,0,Champions,0.086,✅ Programa de fidelización estándar
C01329,137,1,97.65,115.77,1246,3.4,6,1,4,Lima,Orgánico,0,lost,3,Inactivos,0.328,📧 Newsletter personalizado + recomendaciones
C01330,24,12,265.23,3016.87,1286,4.8,1,0,0,Arequipa,Paid Search,0,loyal,1,Leales,0.008,✅ Programa de fidelización estándar
C01331,28,16,235.52,3696.75,1316,3.3,3,1,1,Trujillo,Email,1,loyal,1,Leales,0.808,🚨 Intervención urgente: llamada + descuento 20%
C01332,78,6,110.94,677.29,475,4.5,6,1,0,Lima,Orgánico,1,at_risk,3,Inactivos,0.746,🚨 Intervención urgente: llamada + descuento 20%
C01333,195,4,89.17,278.06,83,3.0,6,0,0,Piura,Paid Search,0,lost,3,Inactivos,0.973,🚨 Intervención urgente: llamada + descuento 20%
C01334,98,1,116.77,126.63,721,3.9,1,1,1,Piura,Paid Search,0,at_risk,3,Inactivos,0.11,✅ Programa de fidelización estándar
C01335,28,12,249.11,3344.4,33,4.0,2,0,0,Arequipa,Directo,0,champion,1,Leales,0.016,✅ Programa de fidelización estándar
C01336,87,4,79.79,326.95,286,4.3,3,0,0,Lima,Directo,1,at_risk,3,Inactivos,0.235,✅ Programa de fidelización estándar
C01337,7,1,54.37,55.17,1414,3.4,6,1,0,Arequipa,Orgánico,1,new,4,Nuevos,0.863,🚨 Intervención urgente: llamada + descuento 20%
C01338,78,3,156.92,487.22,863,4.9,6,0,0,Lima,Social,0,at_risk,3,Inactivos,0.377,📧 Newsletter personalizado + recomendaciones
C01339,30,13,233.61,3350.88,1293,3.9,1,1,1,Lima,Paid Search,1,loyal,1,Leales,0.131,✅ Programa de fidelización estándar
C01340,51,6,104.82,711.43,511,2.8,2,0,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.025,✅ Programa de fidelización estándar
C01341,14,15,276.47,3907.96,1728,4.6,2,0,0,Lima,Social,1,champion,0,Champions,0.782,🚨 Intervención urgente: llamada + descuento 20%
C01342,187,3,90.65,338.47,490,2.6,4,0,2,Cusco,Directo,1,lost,3,Inactivos,0.995,🚨 Intervención urgente: llamada + descuento 20%
C01343,208,3,56.99,133.15,878,2.9,4,1,2,Trujillo,Directo,0,lost,3,Inactivos,0.405,📧 Newsletter personalizado + recomendaciones
C01344,102,7,148.52,1046.3,1191,4.9,6,0,0,Trujillo,Email,1,at_risk,3,Inactivos,0.771,🚨 Intervención urgente: llamada + descuento 20%
C01345,73,4,89.31,331.1,1504,3.9,6,1,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.433,📧 Newsletter personalizado + recomendaciones
C01346,159,2,62.79,148.23,1377,2.7,5,1,4,Lima,Social,0,lost,3,Inactivos,0.241,✅ Programa de fidelización estándar
C01347,65,3,153.34,413.53,502,3.3,3,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.212,✅ Programa de fidelización estándar
C01348,209,2,58.66,121.06,1794,3.5,1,0,3,Piura,Email,1,lost,3,Inactivos,0.94,🚨 Intervención urgente: llamada + descuento 20%
C01349,164,2,117.6,240.14,1667,2.0,5,0,3,Lima,Paid Search,1,lost,3,Inactivos,0.571,⚠️ Email win-back + cupón 15%
C01350,117,2,120.57,245.32,1530,3.3,3,1,1,Cusco,Email,1,lost,3,Inactivos,0.852,🚨 Intervención urgente: llamada + descuento 20%
C01351,52,8,54.28,485.23,222,3.7,6,0,1,Arequipa,Orgánico,0,at_risk,3,Inactivos,0.246,✅ Programa de fidelización estándar
C01352,97,5,89.38,330.58,336,4.2,4,0,1,Lima,Orgánico,0,at_risk,3,Inactivos,0.189,✅ Programa de fidelización estándar
C01353,1,1,51.57,54.25,1595,3.7,1,0,0,Trujillo,Directo,0,new,2,En Riesgo,0.184,✅ Programa de fidelización estándar
C01354,77,4,193.89,712.02,788,2.5,2,1,0,Lima,Orgánico,1,at_risk,3,Inactivos,0.927,🚨 Intervención urgente: llamada + descuento 20%
C01355,69,4,104.97,424.78,935,3.4,2,0,0,Cusco,Paid Search,0,at_risk,3,Inactivos,0.378,📧 Newsletter personalizado + recomendaciones
C01356,25,8,236.08,2065.61,250,3.1,5,0,0,Cusco,Orgánico,0,loyal,1,Leales,0.146,✅ Programa de fidelización estándar
C01357,91,6,149.04,801.39,201,4.5,5,1,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.027,✅ Programa de fidelización estándar
C01358,82,4,71.24,250.34,1213,4.1,1,1,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.106,✅ Programa de fidelización estándar
C01359,29,14,189.6,2921.24,201,3.8,2,0,1,Arequipa,Orgánico,0,loyal,1,Leales,0.101,✅ Programa de fidelización estándar
C01360,22,19,402.64,7700.91,1116,4.3,5,0,0,Cusco,Social,0,champion,0,Champions,0.081,✅ Programa de fidelización estándar
C01361,86,4,35.11,137.74,1626,3.1,2,0,0,Lima,Paid Search,1,at_risk,3,Inactivos,0.838,🚨 Intervención urgente: llamada + descuento 20%
C01362,131,2,75.61,168.7,1118,3.3,4,0,6,Arequipa,Directo,1,lost,3,Inactivos,0.913,🚨 Intervención urgente: llamada + descuento 20%
C01363,75,6,161.05,1019.25,1222,4.3,5,0,1,Arequipa,Email,0,at_risk,3,Inactivos,0.336,📧 Newsletter personalizado + recomendaciones
C01364,15,2,190.33,409.81,110,4.2,6,0,2,Trujillo,Paid Search,0,loyal,3,Inactivos,0.13,✅ Programa de fidelización estándar
C01365,195,2,58.14,99.78,788,2.6,3,0,1,Lima,Email,1,lost,3,Inactivos,0.971,🚨 Intervención urgente: llamada + descuento 20%
C01366,26,23,323.68,7748.54,1321,4.4,5,0,1,Trujillo,Paid Search,0,champion,0,Champions,0.049,✅ Programa de fidelización estándar
C01367,84,3,111.9,383.97,1433,3.4,4,0,0,Cusco,Social,1,at_risk,3,Inactivos,0.912,🚨 Intervención urgente: llamada + descuento 20%
C01368,16,13,194.99,2721.26,102,4.0,1,1,1,Lima,Paid Search,0,loyal,1,Leales,0.157,✅ Programa de fidelización estándar
C01369,20,11,56.48,716.13,361,3.2,2,0,1,Lima,Paid Search,0,loyal,3,Inactivos,0.049,✅ Programa de fidelización estándar
C01370,46,10,216.8,2102.6,1241,4.2,6,0,0,Piura,Social,0,loyal,1,Leales,0.01,✅ Programa de fidelización estándar
C01371,101,2,123.97,274.5,1078,3.1,1,0,0,Lima,Directo,0,at_risk,3,Inactivos,0.079,✅ Programa de fidelización estándar
C01372,19,17,380.68,5351.65,257,4.0,5,0,1,Cusco,Social,0,champion,0,Champions,0.116,✅ Programa de fidelización estándar
C01373,87,2,89.58,205.02,1171,3.1,3,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.095,✅ Programa de fidelización estándar
C01374,57,5,146.59,587.28,1498,3.6,1,1,0,Lima,Social,1,at_risk,3,Inactivos,0.831,🚨 Intervención urgente: llamada + descuento 20%
C01375,78,4,132.97,591.56,1161,3.0,3,0,0,Cusco,Paid Search,0,at_risk,3,Inactivos,0.229,✅ Programa de fidelización estándar
C01376,81,4,101.13,418.97,271,3.6,5,1,0,Lima,Paid Search,0,at_risk,3,Inactivos,0.341,📧 Newsletter personalizado + recomendaciones
C01377,261,3,75.49,199.38,1664,2.9,3,1,3,Lima,Orgánico,0,lost,3,Inactivos,0.249,✅ Programa de fidelización estándar
C01378,22,11,222.21,2118.89,1587,3.5,3,0,0,Lima,Email,0,loyal,1,Leales,0.038,✅ Programa de fidelización estándar
C01379,102,5,122.21,535.59,1534,4.1,4,0,1,Arequipa,Orgánico,1,at_risk,3,Inactivos,0.82,🚨 Intervención urgente: llamada + descuento 20%
C01380,27,12,288.51,3803.67,532,4.3,1,1,1,Lima,Paid Search,0,champion,1,Leales,0.112,✅ Programa de fidelización estándar
C01381,24,19,354.3,7874.67,1551,4.5,5,1,1,Lima,Social,1,champion,0,Champions,0.636,⚠️ Email win-back + oferta exclusiva VIP
C01382,71,2,78.97,115.17,1109,4.9,4,0,0,Piura,Orgánico,1,at_risk,3,Inactivos,0.953,🚨 Intervención urgente: llamada + descuento 20%
C01383,92,3,114.92,322.38,1202,3.0,3,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.135,✅ Programa de fidelización estándar
C01384,7,1,96.44,95.29,1364,3.5,4,1,2,Arequipa,Orgánico,0,new,4,Nuevos,0.041,✅ Programa de fidelización estándar
C01385,123,8,110.29,748.92,581,3.3,4,0,0,Lima,Directo,0,at_risk,3,Inactivos,0.093,✅ Programa de fidelización estándar
C01386,1,1,150.43,136.2,1715,3.5,3,1,1,Trujillo,Paid Search,1,new,2,En Riesgo,0.873,🚨 Intervención urgente: llamada + descuento 20%
C01387,4,21,335.17,7149.42,953,4.7,5,0,0,Lima,Paid Search,0,champion,0,Champions,0.1,✅ Programa de fidelización estándar
C01388,20,19,278.48,4593.01,150,4.5,2,0,0,Piura,Social,1,champion,0,Champions,0.294,📧 Newsletter personalizado + recomendaciones
C01389,13,15,349.4,4334.77,55,4.7,4,0,0,Lima,Social,0,champion,0,Champions,0.052,✅ Programa de fidelización estándar
C01390,13,2,186.18,313.5,1165,4.0,1,1,2,Lima,Paid Search,0,loyal,3,Inactivos,0.046,✅ Programa de fidelización estándar
C01391,84,5,127.54,575.34,540,4.3,3,0,1,Lima,Email,1,at_risk,3,Inactivos,0.835,🚨 Intervención urgente: llamada + descuento 20%
C01392,237,3,61.58,202.22,910,2.7,2,1,2,Lima,Social,1,lost,3,Inactivos,0.912,🚨 Intervención urgente: llamada + descuento 20%
C01393,23,26,300.4,6841.08,52,4.5,4,0,2,Lima,Email,0,champion,0,Champions,0.041,✅ Programa de fidelización estándar
C01394,3,1,104.83,176.37,1734,4.0,3,0,0,Lima,Orgánico,0,new,4,Nuevos,0.031,✅ Programa de fidelización estándar
C01395,158,2,75.71,114.75,1317,2.5,3,0,4,Cusco,Social,1,lost,3,Inactivos,0.936,🚨 Intervención urgente: llamada + descuento 20%
C01396,3,18,196.97,3344.23,145,3.6,4,1,2,Lima,Paid Search,0,loyal,1,Leales,0.129,✅ Programa de fidelización estándar
C01397,18,18,333.68,5197.94,509,4.8,6,1,0,Lima,Paid Search,0,champion,0,Champions,0.01,✅ Programa de fidelización estándar
C01398,27,8,133.39,975.27,336,4.2,6,0,0,Arequipa,Paid Search,0,loyal,3,Inactivos,0.073,✅ Programa de fidelización estándar
C01399,42,11,233.15,2136.28,260,3.4,1,0,1,Trujillo,Orgánico,0,loyal,1,Leales,0.142,✅ Programa de fidelización estándar
C01400,17,15,206.27,2904.76,730,3.4,3,1,1,Lima,Orgánico,1,loyal,1,Leales,0.82,🚨 Intervención urgente: llamada + descuento 20%
C01401,47,6,43.71,283.47,521,4.0,3,0,1,Lima,Social,1,at_risk,3,Inactivos,0.859,🚨 Intervención urgente: llamada + descuento 20%
C01402,12,8,184.9,1645.18,798,2.8,4,0,0,Lima,Orgánico,0,loyal,1,Leales,0.076,✅ Programa de fidelización estándar
C01403,117,7,151.79,1270.31,1173,4.3,2,0,1,Trujillo,Paid Search,0,at_risk,3,Inactivos,0.066,✅ Programa de fidelización estándar
C01404,1,2,149.66,258.27,315,4.1,3,1,1,Arequipa,Paid Search,0,new,2,En Riesgo,0.855,🚨 Intervención urgente: llamada + descuento 20%
C01405,182,2,70.95,173.53,1017,2.2,3,1,1,Lima,Orgánico,1,lost,3,Inactivos,0.951,🚨 Intervención urgente: llamada + descuento 20%
C01406,6,1,110.92,102.31,1460,3.8,4,0,0,Cusco,Directo,0,new,4,Nuevos,0.728,🚨 Intervención urgente: llamada + descuento 20%
C01407,31,10,176.29,1941.82,1411,3.5,6,1,0,Trujillo,Orgánico,0,loyal,1,Leales,0.143,✅ Programa de fidelización estándar
C01408,62,1,145.04,172.32,919,5.0,3,1,0,Arequipa,Paid Search,1,at_risk,3,Inactivos,0.876,🚨 Intervención urgente: llamada + descuento 20%
C01409,108,6,115.7,723.41,1205,3.3,4,0,0,Cusco,Paid Search,1,at_risk,3,Inactivos,0.916,🚨 Intervención urgente: llamada + descuento 20%
C01410,14,14,147.44,1696.92,627,5.0,1,0,1,Lima,Orgánico,0,champion,1,Leales,0.1,✅ Programa de fidelización estándar
C01411,17,17,276.29,4442.71,1378,4.6,4,0,0,Lima,Orgánico,0,champion,0,Champions,0.034,✅ Programa de fidelización estándar
C01412,201,2,81.37,108.03,886,2.3,6,0,4,Lima,Email,0,lost,3,Inactivos,0.31,📧 Newsletter personalizado + recomendaciones
C01413,130,1,82.32,82.62,868,2.4,2,1,0,Lima,Directo,1,lost,3,Inactivos,0.918,🚨 Intervención urgente: llamada + descuento 20%
C01414,96,6,118.18,564.64,1299,4.1,3,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.182,✅ Programa de fidelización estándar
C01415,67,3,72.34,183.5,947,3.6,1,0,0,Piura,Email,1,at_risk,3,Inactivos,0.771,🚨 Intervención urgente: llamada + descuento 20%
C01416,67,3,140.14,364.46,1368,3.2,3,0,1,Lima,Email,0,at_risk,3,Inactivos,0.943,🚨 Intervención urgente: llamada + descuento 20%
C01417,27,21,300.29,6075.14,969,4.2,3,1,0,Lima,Social,0,champion,0,Champions,0.037,✅ Programa de fidelización estándar
C01418,30,9,241.89,2149.3,834,3.6,6,1,0,Lima,Paid Search,1,loyal,1,Leales,0.726,🚨 Intervención urgente: llamada + descuento 20%
C01419,26,12,169.57,2295.34,191,3.5,4,1,0,Piura,Paid Search,0,loyal,1,Leales,0.352,📧 Newsletter personalizado + recomendaciones
C01420,7,19,267.13,4409.13,641,4.3,3,1,0,Lima,Paid Search,0,champion,0,Champions,0.05,✅ Programa de fidelización estándar
C01421,6,1,101.12,87.28,1422,4.0,6,0,0,Lima,Email,1,new,4,Nuevos,0.867,🚨 Intervención urgente: llamada + descuento 20%
C01422,77,2,169.25,398.67,1238,3.1,1,1,1,Lima,Social,1,at_risk,3,Inactivos,0.856,🚨 Intervención urgente: llamada + descuento 20%
C01423,181,2,96.49,247.35,982,2.9,6,1,3,Lima,Orgánico,1,lost,3,Inactivos,0.892,🚨 Intervención urgente: llamada + descuento 20%
C01424,42,13,146.78,1598.71,305,3.0,6,0,0,Piura,Paid Search,0,loyal,1,Leales,0.186,✅ Programa de fidelización estándar
C01425,89,6,115.42,759.56,1026,4.3,6,0,0,Piura,Directo,0,at_risk,3,Inactivos,0.237,✅ Programa de fidelización estándar
C01426,27,9,208.91,1762.14,558,3.5,5,0,0,Lima,Social,1,loyal,1,Leales,0.748,🚨 Intervención urgente: llamada + descuento 20%
C01427,1,11,339.68,3501.35,1489,4.8,6,1,0,Piura,Directo,0,champion,2,En Riesgo,0.103,✅ Programa de fidelización estándar
C01428,38,14,141.8,1914.54,1313,3.4,3,1,0,Arequipa,Social,0,loyal,1,Leales,0.093,✅ Programa de fidelización estándar
C01429,163,2,71.04,148.04,988,2.8,6,1,3,Cusco,Paid Search,1,lost,3,Inactivos,0.9,🚨 Intervención urgente: llamada + descuento 20%
C01430,124,1,76.75,78.51,1298,2.2,4,0,0,Lima,Email,1,lost,3,Inactivos,0.991,🚨 Intervención urgente: llamada + descuento 20%
C01431,113,3,150.55,435.82,1391,3.8,2,1,1,Lima,Email,0,at_risk,3,Inactivos,0.2,✅ Programa de fidelización estándar
C01432,80,5,133.19,584.47,79,3.5,3,0,0,Lima,Orgánico,1,at_risk,3,Inactivos,0.84,🚨 Intervención urgente: llamada + descuento 20%
C01433,6,1,132.05,209.83,1325,4.8,6,1,1,Arequipa,Paid Search,0,new,4,Nuevos,0.325,📧 Newsletter personalizado + recomendaciones
C01434,13,19,253.72,4491.61,1288,4.8,6,1,0,Lima,Email,0,champion,0,Champions,0.009,✅ Programa de fidelización estándar
C01435,13,13,178.29,2563.99,613,3.7,4,0,0,Lima,Orgánico,0,loyal,1,Leales,0.06,✅ Programa de fidelización estándar
C01436,35,7,150.68,1017.07,1609,3.5,3,1,1,Lima,Social,0,loyal,3,Inactivos,0.336,📧 Newsletter personalizado + recomendaciones
C01437,191,1,73.45,71.55,943,2.6,5,0,3,Trujillo,Email,1,lost,3,Inactivos,0.98,🚨 Intervención urgente: llamada + descuento 20%
C01438,5,1,78.0,69.76,1359,3.7,5,0,2,Lima,Directo,0,new,4,Nuevos,0.13,✅ Programa de fidelización estándar
C01439,19,6,239.17,1708.37,506,3.1,1,1,0,Arequipa,Orgánico,0,loyal,1,Leales,0.075,✅ Programa de fidelización estándar
C01440,3,1,99.53,110.8,517,3.9,5,0,1,Piura,Paid Search,0,new,4,Nuevos,0.038,✅ Programa de fidelización estándar
C01441,196,2,34.78,65.63,109,4.1,4,0,4,Lima,Email,1,lost,3,Inactivos,0.946,🚨 Intervención urgente: llamada + descuento 20%
C01442,18,9,192.16,1442.03,1339,3.8,5,0,1,Arequipa,Paid Search,0,loyal,1,Leales,0.04,✅ Programa de fidelización estándar
C01443,119,6,75.94,496.21,590,4.1,4,0,0,Lima,Email,1,at_risk,3,Inactivos,0.724,🚨 Intervención urgente: llamada + descuento 20%
C01444,82,8,132.45,1207.25,1151,3.6,3,0,0,Cusco,Social,0,at_risk,3,Inactivos,0.057,✅ Programa de fidelización estándar
C01445,9,1,123.69,135.79,1531,3.8,1,1,0,Lima,Orgánico,0,new,4,Nuevos,0.132,✅ Programa de fidelización estándar
C01446,29,11,223.47,2356.46,435,3.8,6,0,1,Arequipa,Paid Search,1,loyal,1,Leales,0.804,🚨 Intervención urgente: llamada + descuento 20%
C01447,247,2,98.64,254.65,566,2.3,6,1,2,Cusco,Paid Search,0,lost,3,Inactivos,0.399,📧 Newsletter personalizado + recomendaciones
C01448,45,9,226.55,1807.5,1779,4.2,6,1,0,Piura,Paid Search,0,loyal,1,Leales,0.03,✅ Programa de fidelización estándar
C01449,233,2,84.16,194.95,1621,2.7,1,0,1,Arequipa,Directo,1,lost,3,Inactivos,0.631,⚠️ Email win-back + cupón 15%
C01450,72,7,111.82,811.31,284,4.3,6,1,2,Lima,Social,0,at_risk,3,Inactivos,0.058,✅ Programa de fidelización estándar
C01451,89,7,154.19,1117.11,989,3.3,5,0,0,Arequipa,Email,0,at_risk,3,Inactivos,0.331,📧 Newsletter personalizado + recomendaciones
C01452,254,1,144.68,130.87,1721,3.1,6,0,2,Cusco,Email,1,lost,3,Inactivos,0.937,🚨 Intervención urgente: llamada + descuento 20%
C01453,220,1,113.3,117.5,516,2.9,6,0,2,Arequipa,Paid Search,1,lost,3,Inactivos,0.842,🚨 Intervención urgente: llamada + descuento 20%
C01454,4,1,68.57,75.59,1726,3.5,2,0,1,Lima,Directo,0,new,4,Nuevos,0.342,📧 Newsletter personalizado + recomendaciones
C01455,19,16,413.52,7625.07,1247,4.4,5,1,0,Piura,Email,1,champion,0,Champions,0.537,⚠️ Email win-back + oferta exclusiva VIP
C01456,164,1,77.8,112.8,545,3.2,6,0,5,Arequipa,Email,1,lost,3,Inactivos,0.825,🚨 Intervención urgente: llamada + descuento 20%
C01457,47,16,159.06,2878.07,493,3.5,2,1,0,Arequipa,Social,0,loyal,1,Leales,0.095,✅ Programa de fidelización estándar
C01458,69,6,117.02,811.64,809,3.6,5,1,1,Lima,Paid Search,0,at_risk,3,Inactivos,0.064,✅ Programa de fidelización estándar
C01459,84,7,89.79,637.58,1557,4.2,4,0,0,Arequipa,Social,0,at_risk,3,Inactivos,0.034,✅ Programa de fidelización estándar
C01460,73,3,145.71,416.23,65,4.6,4,1,0,Lima,Orgánico,1,at_risk,3,Inactivos,0.928,🚨 Intervención urgente: llamada + descuento 20%
C01461,74,1,177.93,238.1,45,4.0,6,1,0,Arequipa,Paid Search,0,at_risk,3,Inactivos,0.153,✅ Programa de fidelización estándar
C01462,8,1,95.05,109.26,948,2.5,6,1,1,Lima,Paid Search,0,new,4,Nuevos,0.227,✅ Programa de fidelización estándar
C01463,22,10,225.82,1838.38,678,3.8,2,0,0,Arequipa,Directo,0,loyal,1,Leales,0.109,✅ Programa de fidelización estándar
C01464,254,1,128.42,131.39,1643,1.8,1,0,2,Piura,Social,1,lost,3,Inactivos,0.882,🚨 Intervención urgente: llamada + descuento 20%
C01465,60,5,119.0,540.98,852,4.0,2,0,0,Lima,Email,0,at_risk,3,Inactivos,0.101,✅ Programa de fidelización estándar
C01466,1,9,187.43,1329.88,102,3.8,3,1,0,Piura,Email,1,loyal,2,En Riesgo,0.806,🚨 Intervención urgente: llamada + descuento 20%
C01467,34,10,154.3,1587.71,1373,4.5,1,0,0,Lima,Email,1,loyal,1,Leales,0.017,✅ Programa de fidelización estándar
C01468,7,1,115.88,124.31,1298,3.4,2,1,1,Cusco,Directo,1,new,4,Nuevos,0.749,🚨 Intervención urgente: llamada + descuento 20%
C01469,1,1,124.57,182.81,769,3.3,3,1,0,Trujillo,Paid Search,0,new,2,En Riesgo,0.143,✅ Programa de fidelización estándar
C01470,7,1,133.96,153.21,1248,3.5,3,0,0,Arequipa,Paid Search,0,new,4,Nuevos,0.043,✅ Programa de fidelización estándar
C01471,8,1,87.9,73.17,787,5.0,6,0,0,Trujillo,Orgánico,0,new,4,Nuevos,0.733,🚨 Intervención urgente: llamada + descuento 20%
C01472,43,5,132.11,502.36,935,3.7,5,1,2,Cusco,Social,0,loyal,3,Inactivos,0.196,✅ Programa de fidelización estándar
C01473,72,6,73.72,523.28,1048,4.4,6,0,0,Lima,Email,0,at_risk,3,Inactivos,0.882,🚨 Intervención urgente: llamada + descuento 20%
C01474,132,2,91.29,159.9,1142,2.0,2,0,3,Lima,Paid Search,0,lost,3,Inactivos,0.124,✅ Programa de fidelización estándar
C01475,76,3,134.5,362.22,827,2.9,4,0,0,Arequipa,Orgánico,1,at_risk,3,Inactivos,0.915,🚨 Intervención urgente: llamada + descuento 20%
C01476,42,2,81.24,197.36,1192,3.8,6,0,1,Trujillo,Social,1,at_risk,3,Inactivos,0.804,🚨 Intervención urgente: llamada + descuento 20%
C01477,77,5,123.64,760.62,1616,4.4,5,0,0,Trujillo,Orgánico,0,at_risk,3,Inactivos,0.159,✅ Programa de fidelización estándar
C01478,67,7,191.5,1383.82,1712,5.0,6,0,3,Trujillo,Email,0,at_risk,1,Leales,0.039,✅ Programa de fidelización estándar
C01479,105,6,107.83,737.84,1450,4.3,6,0,0,Lima,Directo,1,at_risk,3,Inactivos,0.827,🚨 Intervención urgente: llamada + descuento 20%
C01480,48,13,194.05,2349.33,982,3.6,1,1,0,Trujillo,Paid Search,0,loyal,1,Leales,0.26,📧 Newsletter personalizado + recomendaciones
C01481,91,1,133.37,128.06,513,4.5,4,0,0,Lima,Orgánico,0,at_risk,3,Inactivos,0.089,✅ Programa de fidelización estándar
C01482,68,3,77.1,291.18,416,3.6,3,0,0,Lima,Email,0,at_risk,3,Inactivos,0.069,✅ Programa de fidelización estándar
C01483,115,8,180.2,1487.97,1421,3.2,1,1,1,Lima,Social,0,at_risk,1,Leales,0.135,✅ Programa de fidelización estándar
C01484,19,14,225.94,2760.93,487,4.1,5,1,1,Lima,Paid Search,1,loyal,1,Leales,0.287,📧 Newsletter personalizado + recomendaciones
C01485,221,1,87.64,124.43,451,2.7,6,0,6,Lima,Directo,1,lost,3,Inactivos,0.922,🚨 Intervención urgente: llamada + descuento 20%
C01486,28,14,393.03,5708.45,261,4.1,3,1,0,Lima,Orgánico,0,champion,0,Champions,0.019,✅ Programa de fidelización estándar
C01487,120,5,105.1,440.79,568,4.5,6,0,1,Arequipa,Paid Search,1,at_risk,3,Inactivos,0.967,🚨 Intervención urgente: llamada + descuento 20%
C01488,193,2,102.74,188.35,1397,2.8,3,0,2,Lima,Email,0,lost,3,Inactivos,0.066,✅ Programa de fidelización estándar
C01489,71,1,133.42,108.99,749,3.4,3,1,0,Lima,Social,0,at_risk,3,Inactivos,0.519,⚠️ Email win-back + cupón 15%
C01490,9,14,143.77,1838.99,1191,3.9,4,0,2,Lima,Orgánico,0,loyal,1,Leales,0.055,✅ Programa de fidelización estándar
C01491,157,2,84.16,179.49,1427,2.2,5,1,3,Lima,Social,0,lost,3,Inactivos,0.119,✅ Programa de fidelización estándar
C01492,94,2,155.38,324.93,1490,4.3,5,1,0,Lima,Email,0,at_risk,3,Inactivos,0.037,✅ Programa de fidelización estándar
C01493,175,1,90.44,82.96,184,2.1,6,0,1,Lima,Paid Search,1,lost,3,Inactivos,0.975,🚨 Intervención urgente: llamada + descuento 20%
